task_id,intent_name,generator,row_role,operation_id,operation_type,source_atom,target_atom,candidate_atoms,coverage,D_violation,D_violation_semantics,S,ESS,N_survive,p_weighted,floor_hit,delta_S,floor_status,sharpness_class
direction+curvature+asymptote:basis:26,direction+curvature+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,2.903807599643496,2235.1912430315256,270,0.05470542405488727,0,-6.107349858463321,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:26,direction+curvature+asymptote,basis,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,2235.1912430315256,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:26,direction+curvature+asymptote,basis,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,2235.1912430315256,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,379.22070437243656,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,3.6434199553498283,379.22070437243656,816,0.026047032540786462,0,5.367737502756989,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,379.22070437243656,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,379.22070437243656,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,379.22070437243656,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,3.651180791988059,379.22070437243656,803,0.025844724463967253,0,-5.359976666118758,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,379.22070437243656,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:27,direction+curvature+asymptote,basis,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,379.22070437243656,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,14.462845082486739,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,7.295528377154637,14.462845082486739,793,0.0005566616468288047,0,1.71562908095218,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,14.462845082486739,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,14.462845082486739,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,14.462845082486739,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,7.295716059516094,14.462845082486739,760,0.0005565342727651883,0,-1.7154413985907233,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,14.462845082486739,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:28,direction+curvature+asymptote,basis,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,14.462845082486739,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,5.640556315161609,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,8.565592922186154,5.640556315161609,804,6.852678189863244e-05,0,0.4455645359206635,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,5.640556315161609,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,5.640556315161609,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,5.640556315161609,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,8.581495566141202,5.640556315161609,764,6.551975735914478e-05,0,-0.42966189196561544,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,5.640556315161609,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:basis:29,direction+curvature+asymptote,basis,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,5.640556315161609,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,2.810511836889801,1019.2537255784429,673,0.06006680579180257,0,6.200645621217016,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,2.8133609009056415,1019.2537255784429,669,0.05989556788045613,0,-6.197796557201176,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:0,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,1019.2537255784429,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,4.785270536940295,2111.500281897796,19,0.00823183267134364,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,2.6046693683381297,2111.500281897796,325,0.07382355436661406,0,2.180601168602165,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,3.5961343843886806,2111.500281897796,69,0.02731417622257498,0,1.189136152551614,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,3.4950247556781933,2111.500281897796,77,0.03023333600856155,0,1.2902457812621013,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,5.092358592175978,2111.500281897796,12,0.006022942313126372,0,0.30708805523568383,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,2111.500281897796,0,0.0,0,4.225886921166523,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,2111.500281897796,0,0.0,0,4.225886921166523,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:1,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,2111.500281897796,0,0.0,0,4.225886921166523,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,59.10072487306908,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,5.66457816205904,59.10072487306908,770,0.0033453858396577793,0,3.3465792960477776,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,59.10072487306908,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,59.10072487306908,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,59.10072487306908,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,5.670080561297767,59.10072487306908,749,0.003326358906462749,0,-3.3410768968090503,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,59.10072487306908,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:2,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,59.10072487306908,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,1428.18097845584,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,2.491491550525315,1428.18097845584,592,0.08268453556054943,0,6.519665907581502,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1428.18097845584,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1428.18097845584,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,1428.18097845584,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,2.5353086430707084,1428.18097845584,582,0.07913453418072466,0,-6.475848815036109,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,1428.18097845584,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:3,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,1428.18097845584,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,2.811811552347918,1145.8629867079324,623,0.059988628194444164,0,6.199345905758899,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,2.8352591875999416,1145.8629867079324,613,0.05859557024219537,0,-6.175898270506876,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:4,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,1145.8629867079324,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,13.251058633849581,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,7.6148630882524495,13.251058633849581,787,0.00037111824995431027,0,1.3962943698543677,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,13.251058633849581,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,13.251058633849581,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,13.251058633849581,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,7.631313844315228,13.251058633849581,740,0.00036307129593557885,0,-1.3798436137915893,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,13.251058633849581,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:5,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106817,13.251058633849581,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106815,153.94914409737603,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,4.114313886373051,153.94914409737603,780,0.01621906395170419,0,4.896843571733765,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106815,153.94914409737603,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106815,153.94914409737603,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|direction_decreasing|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106815,153.94914409737603,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|direction_decreasing,0,1.0,latent_mechanism_mismatch_indicator,4.11944018589947,153.94914409737603,766,0.01613550875033751,0,-4.891717272207345,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|direction_decreasing,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106815,153.94914409737603,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:6,direction+curvature+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|curvature_convex|direction_increasing,0,1.0,wrong_sign_derivative_fraction,9.011157458106815,153.94914409737603,0,0.0,0,0.0,exact,inherited_sharp_wrong
direction+curvature+asymptote:ode:7,direction+curvature+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|direction_decreasing,1,0.0,not_applicable_valid_baseline,9.011157458106817,56.80389141495928,0,0.0,0,0.0,baseline,valid_baseline
direction+curvature+asymptote:ode:7,direction+curvature+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,5.312609310713162,56.80389141495928,804,0.00480818157277107,0,3.6985481473936552,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:7,direction+curvature+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|direction_decreasing,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,56.80389141495928,0,0.0,0,0.0,exact,coverage_preserving_omission
direction+curvature+asymptote:ode:7,direction+curvature+asymptote,ode,operation,omit:direction_decreasing,omission,direction_decreasing,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,56.80389141495928,0,0.0,0,0.0,exact,coverage_preserving_omission
