task_id,intent_name,generator,row_role,operation_id,operation_type,source_atom,target_atom,candidate_atoms,coverage,D_violation,D_violation_semantics,S,ESS,N_survive,p_weighted,floor_hit,delta_S,floor_status,sharpness_class
direction+inflection+asymptote:ode:0,direction+inflection+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|direction_decreasing|inflection_concave_to_convex|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,8.99784590915728,189.0410671667875,78,1.6358083566323902e-06,0,0.0004311904449316728,exact,inherited_sharp_wrong
direction+inflection+asymptote:ode:0,direction+inflection+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|direction_decreasing|inflection_concave_to_convex,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,189.0410671667875,0,0.0,0,0.013742739394468018,exact,inherited_sharp_wrong
direction+inflection+asymptote:ode:0,direction+inflection+asymptote,ode,operation,reverse:direction_decreasing->direction_increasing,reversal,direction_decreasing,direction_increasing,asymptote_to_0_from_above|direction_increasing|inflection_concave_to_convex,0,1.0,wrong_sign_derivative_fraction,7.68371733556704,189.0410671667875,91,0.00033830282687956733,0,-1.3136973831453096,exact,inherited_sharp_wrong
direction+inflection+asymptote:ode:0,direction+inflection+asymptote,ode,operation,reverse:inflection_concave_to_convex->inflection_convex_to_concave,reversal,inflection_concave_to_convex,inflection_convex_to_concave,asymptote_to_0_from_above|direction_decreasing|inflection_convex_to_concave,0,1.0,event_pattern_mismatch_indicator,9.01028940100763,189.0410671667875,36,1.0601000607789346e-07,0,0.012874682295281659,exact,inherited_sharp_wrong
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,9.011157458106817,268.52665626797415,0,0.0,0,0.0,baseline,valid_baseline
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:spline:0,curvature+bound+asymptote,spline,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|lower_bound_0,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,268.52665626797415,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,9.011157458106817,163.4002862758141,0,0.0,0,0.0,baseline,valid_baseline
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:basis:0,curvature+bound+asymptote,basis,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|lower_bound_0,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,163.4002862758141,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|curvature_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,9.011157458106817,75.53430588054049,0,0.0,0,0.0,baseline,valid_baseline
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,curvature_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,omit:curvature_convex,omission,curvature_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|curvature_convex,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,coverage_preserving_omission
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|curvature_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|curvature_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,inherited_sharp_wrong
curvature+bound+asymptote:ode:0,curvature+bound+asymptote,ode,operation,reverse:curvature_convex->curvature_concave,reversal,curvature_convex,curvature_concave,asymptote_to_0_from_above|curvature_concave|lower_bound_0,0,1.0,wrong_sign_second_derivative_fraction,9.011157458106817,75.53430588054049,0,0.0,0,0.0,exact,inherited_sharp_wrong
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,baseline,P_full,baseline,,,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,8.15424274519014,195.88093843100742,536,0.00016551280522979003,0,0.0,baseline,valid_baseline
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,4.848582193415757,195.88093843100742,1381,0.007719328170542105,0,3.305660551774384,exact,coverage_preserving_omission
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,omit:inflection_concave_to_convex,omission,inflection_concave_to_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.825113177614497,195.88093843100742,1332,0.161116683943398,0,6.329129567575643,exact,coverage_preserving_omission
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|inflection_concave_to_convex,1,0.0,not_applicable_coverage_preserving_omission,8.15424274519014,195.88093843100742,536,0.00016551280522979003,0,0.0,exact,coverage_preserving_omission
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,8.55299586835677,195.88093843100742,260,7.094292997960613e-05,0,0.3987531231666299,exact,inherited_sharp_wrong
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|inflection_concave_to_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,195.88093843100742,0,0.0,0,0.8569147129166765,exact,inherited_sharp_wrong
inflection+bound+asymptote:spline:0,inflection+bound+asymptote,spline,operation,reverse:inflection_concave_to_convex->inflection_convex_to_concave,reversal,inflection_concave_to_convex,inflection_convex_to_concave,asymptote_to_0_from_above|inflection_convex_to_concave|lower_bound_0,0,1.0,event_pattern_mismatch_indicator,1.956433227823384,195.88093843100742,552,0.14127416970275847,0,-6.197809517366757,exact,inherited_sharp_wrong
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,1.5929142626612296,328.19319566883024,609,0.20325975539431795,0,0.0,baseline,valid_baseline
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,0.9773094188712405,328.19319566883024,1316,0.3762920687517706,0,0.6156048437899891,exact,coverage_preserving_omission
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,omit:inflection_concave_to_convex,omission,inflection_concave_to_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.149358951424363,328.19319566883024,1299,0.3167950971605536,0,0.44355531123686665,exact,coverage_preserving_omission
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|inflection_concave_to_convex,1,0.0,not_applicable_coverage_preserving_omission,1.5929142626612296,328.19319566883024,609,0.20325975539431795,0,0.0,exact,coverage_preserving_omission
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,2.1439703373539665,328.19319566883024,320,0.11709517990353031,0,0.5510560746927369,exact,inherited_sharp_wrong
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|inflection_concave_to_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,328.19319566883024,0,0.0,0,7.418243195445587,exact,inherited_sharp_wrong
inflection+bound+asymptote:basis:0,inflection+bound+asymptote,basis,operation,reverse:inflection_concave_to_convex->inflection_convex_to_concave,reversal,inflection_concave_to_convex,inflection_convex_to_concave,asymptote_to_0_from_above|inflection_convex_to_concave|lower_bound_0,0,1.0,event_pattern_mismatch_indicator,3.523033663404371,328.19319566883024,431,0.029394910733269483,0,1.9301194007431413,exact,inherited_sharp_wrong
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_valid_baseline,1.377453497498919,385.3116424122316,565,0.2521595217093219,0,0.0,baseline,valid_baseline
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,inflection_concave_to_convex|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,0.8795479181301127,385.3116424122316,1213,0.41494971074591425,0,0.4979055793688063,exact,coverage_preserving_omission
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,omit:inflection_concave_to_convex,omission,inflection_concave_to_convex,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,0.9339177443233391,385.3116424122316,1310,0.3929848534417746,0,0.4435357531755799,exact,coverage_preserving_omission
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|inflection_concave_to_convex,1,0.0,not_applicable_coverage_preserving_omission,1.377453497498919,385.3116424122316,565,0.2521595217093219,0,0.0,exact,coverage_preserving_omission
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|inflection_concave_to_convex|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,1.9320013554471254,385.3116424122316,287,0.14477129125127328,0,0.5545478579482064,exact,inherited_sharp_wrong
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|inflection_concave_to_convex|lower_bound_0,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,385.3116424122316,0,0.0,0,7.633703960607898,exact,inherited_sharp_wrong
inflection+bound+asymptote:ode:0,inflection+bound+asymptote,ode,operation,reverse:inflection_concave_to_convex->inflection_convex_to_concave,reversal,inflection_concave_to_convex,inflection_convex_to_concave,asymptote_to_0_from_above|inflection_convex_to_concave|lower_bound_0,0,1.0,event_pattern_mismatch_indicator,3.4020157210955713,385.3116424122316,445,0.03319212756189348,0,2.0245622235966523,exact,inherited_sharp_wrong
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|turning_maximum,1,0.0,not_applicable_valid_baseline,2.90175256982834,139.10381333734668,555,0.0548182120421475,0,0.0,baseline,valid_baseline
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,2.682170105946761,139.10381333734668,931,0.06830915862595931,0,0.21958246388157932,exact,coverage_preserving_omission
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,2.90175256982834,139.10381333734668,555,0.0548182120421475,0,0.0,exact,coverage_preserving_omission
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,omit:turning_maximum,omission,turning_maximum,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.528523292518248,139.10381333734668,1546,0.2167865363328201,0,1.3732292773100923,exact,coverage_preserving_omission
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,3.4680617961496916,139.10381333734668,273,0.03106294165262194,0,0.5663092263213514,exact,inherited_sharp_wrong
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,139.10381333734668,0,0.0,0,6.109404888278477,exact,inherited_sharp_wrong
turning+bound+asymptote:spline:0,turning+bound+asymptote,spline,operation,reverse:turning_maximum->turning_minimum,reversal,turning_maximum,turning_minimum,asymptote_to_0_from_above|lower_bound_0|turning_minimum,0,1.0,event_pattern_mismatch_indicator,8.85290377195653,139.10381333734668,95,2.0930583623084808e-05,0,5.95115120212819,exact,inherited_sharp_wrong
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|turning_maximum,1,0.0,not_applicable_valid_baseline,2.3079130909832672,194.38790521613788,530,0.0993708310795834,0,0.0,baseline,valid_baseline
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,1.935444894898686,194.38790521613788,1003,0.1442732033293562,0,0.37246819608458126,exact,coverage_preserving_omission
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,2.3079130909832672,194.38790521613788,530,0.0993708310795834,0,0.0,exact,coverage_preserving_omission
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,omit:turning_maximum,omission,turning_maximum,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.4342747417347674,194.38790521613788,1431,0.2382242272884311,0,0.8736383492484998,exact,coverage_preserving_omission
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,2.9669134891127995,194.38790521613788,278,0.05135239680988877,0,0.6590003981295323,exact,inherited_sharp_wrong
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,194.38790521613788,0,0.0,0,6.70324436712355,exact,inherited_sharp_wrong
turning+bound+asymptote:basis:0,turning+bound+asymptote,basis,operation,reverse:turning_maximum->turning_minimum,reversal,turning_maximum,turning_minimum,asymptote_to_0_from_above|lower_bound_0|turning_minimum,0,1.0,event_pattern_mismatch_indicator,9.011157429740248,194.38790521613788,130,3.462715938842727e-12,0,6.7032443387569804,exact,inherited_sharp_wrong
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|turning_maximum,1,0.0,not_applicable_valid_baseline,2.2634304689268507,219.6236912424111,535,0.10389644559667814,0,0.0,baseline,valid_baseline
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,1.769312656129279,219.6236912424111,1000,0.1703696498896845,0,0.49411781279757183,exact,coverage_preserving_omission
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|turning_maximum,1,0.0,not_applicable_coverage_preserving_omission,2.2634304689268507,219.6236912424111,535,0.10389644559667814,0,0.0,exact,coverage_preserving_omission
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,omit:turning_maximum,omission,turning_maximum,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.5006512411878354,219.6236912424111,1401,0.222917265263408,0,0.7627792277390153,exact,coverage_preserving_omission
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,add:regime_postchange,false_addition,,regime_postchange,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,2.9495029488981146,219.6236912424111,242,0.05225644221258021,0,0.6860724799712639,exact,inherited_sharp_wrong
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|turning_maximum,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,219.6236912424111,0,0.0,0,6.7477269891799665,exact,inherited_sharp_wrong
turning+bound+asymptote:ode:0,turning+bound+asymptote,ode,operation,reverse:turning_maximum->turning_minimum,reversal,turning_maximum,turning_minimum,asymptote_to_0_from_above|lower_bound_0|turning_minimum,0,1.0,event_pattern_mismatch_indicator,7.131950967849732,219.6236912424111,139,0.0006772835272118615,0,4.868520498922881,exact,inherited_sharp_wrong
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|regime_postchange,1,0.0,not_applicable_valid_baseline,2.269685712715458,1998.5674455887065,341,0.1032478152067162,0,0.0,baseline,valid_baseline
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,1.6970684131709093,1998.5674455887065,803,0.18314252354213242,0,0.5726172995445489,exact,coverage_preserving_omission
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,2.269685712715458,1998.5674455887065,341,0.1032478152067162,0,0.0,exact,coverage_preserving_omission
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,operation,omit:regime_postchange,omission,regime_postchange,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,1.5732341348633025,1998.5674455887065,676,0.20730198100986244,0,0.6964515778521556,exact,coverage_preserving_omission
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,operation,add:turning_maximum,false_addition,,turning_maximum,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,event_pattern_mismatch_indicator,6.558679603004258,1998.5674455887065,35,0.001296032295842436,0,4.2889938902888,exact,inherited_sharp_wrong
regime+bound+asymptote:spline:0,regime+bound+asymptote,spline,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,1998.5674455887065,0,0.0,0,6.741471745391359,exact,inherited_sharp_wrong
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|regime_postchange,1,0.0,not_applicable_valid_baseline,9.011157458106817,714.147497617213,0,0.0,0,0.0,baseline,valid_baseline
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,714.147497617213,0,0.0,0,0.0,exact,coverage_preserving_omission
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,714.147497617213,0,0.0,0,0.0,exact,coverage_preserving_omission
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,operation,omit:regime_postchange,omission,regime_postchange,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,9.011157458106817,714.147497617213,0,0.0,0,0.0,exact,coverage_preserving_omission
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,operation,add:turning_maximum,false_addition,,turning_maximum,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,event_pattern_mismatch_indicator,9.011157458106817,714.147497617213,0,0.0,0,0.0,exact,inherited_sharp_wrong
regime+bound+asymptote:basis:0,regime+bound+asymptote,basis,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,714.147497617213,0,0.0,0,0.0,exact,inherited_sharp_wrong
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,baseline,P_full,baseline,,,asymptote_to_0_from_above|lower_bound_0|regime_postchange,1,0.0,not_applicable_valid_baseline,2.7701604059562754,1903.4117672120985,229,0.06254517976421944,0,0.0,baseline,valid_baseline
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,operation,omit:asymptote_to_0_from_above,omission,asymptote_to_0_from_above,,lower_bound_0|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,2.27497051166175,1903.4117672120985,534,0.10270296711903826,0,0.4951898942945254,exact,coverage_preserving_omission
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,operation,omit:lower_bound_0,omission,lower_bound_0,,asymptote_to_0_from_above|regime_postchange,1,0.0,not_applicable_coverage_preserving_omission,2.7701604059562754,1903.4117672120985,229,0.06254517976421944,0,0.0,exact,coverage_preserving_omission
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,operation,omit:regime_postchange,omission,regime_postchange,,asymptote_to_0_from_above|lower_bound_0,1,0.0,not_applicable_coverage_preserving_omission,2.1459936526812564,1903.4117672120985,446,0.11685825221508517,0,0.624166753275019,exact,coverage_preserving_omission
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,operation,add:turning_maximum,false_addition,,turning_maximum,asymptote_to_0_from_above|lower_bound_0|regime_postchange|turning_maximum,0,1.0,event_pattern_mismatch_indicator,8.990945859788186,1903.4117672120985,13,2.4923383490908726e-06,0,6.22078545383191,exact,inherited_sharp_wrong
regime+bound+asymptote:ode:0,regime+bound+asymptote,ode,operation,reverse:asymptote_to_0_from_above->asymptote_to_0_from_below,reversal,asymptote_to_0_from_above,asymptote_to_0_from_below,asymptote_to_0_from_below|lower_bound_0|regime_postchange,0,1.0,latent_mechanism_mismatch_indicator,9.011157458106817,1903.4117672120985,0,0.0,0,6.240997052150542,exact,inherited_sharp_wrong
